,variable_code,label_14,concept_14,predicateType_14,group_14,limit_14,predicateOnly_14,acs_year_14,label_19,concept_19,predicateType_19,group_19,limit_19,predicateOnly_19,acs_year_19,datasets,concept_match,predicateType_match,predicateOnly_match,label_match
49,DP02_0144PEA,"['ANNOTATION OF PERCENT', 'ANCESTRY', 'TOTAL POPULATION', 'SUBSAHARAN AFRICAN']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'ANCESTRY', 'TOTAL POPULATION', 'SLOVAK']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
50,DP02_0037EA,"['ANNOTATION OF ESTIMATE', 'FERTILITY', 'NUMBER OF WOMEN 15 TO 50 YEARS OLD WHO HAD A BIRTH IN THE PAST 12 MONTHS', 'UNMARRIED WOMEN (WIDOWED, DIVORCED, AND NEVER MARRIED)']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'FERTILITY', 'NUMBER OF WOMEN 15 TO 50 YEARS OLD WHO HAD A BIRTH IN THE PAST 12 MONTHS']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
51,DP02_0100EA,"['ANNOTATION OF ESTIMATE', 'YEAR OF ENTRY', 'FOREIGN BORN']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'YEAR OF ENTRY', 'POPULATION BORN OUTSIDE THE UNITED STATES', 'NATIVE', 'ENTERED BEFORE 2010']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
52,DP02_0111PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'LANGUAGE SPOKEN AT HOME', 'POPULATION 5 YEARS AND OVER', 'ENGLISH ONLY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'LANGUAGE SPOKEN AT HOME', 'POPULATION 5 YEARS AND OVER']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
53,DP02_0090EA,"['ANNOTATION OF ESTIMATE', 'PLACE OF BIRTH', 'TOTAL POPULATION', 'NATIVE', 'BORN IN UNITED STATES', 'DIFFERENT STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'PLACE OF BIRTH', 'TOTAL POPULATION', 'NATIVE', 'BORN IN UNITED STATES', 'STATE OF RESIDENCE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
54,DP02_0019PM,"['PERCENT MARGIN OF ERROR', 'RELATIONSHIP', 'POPULATION IN HOUSEHOLDS', 'SPOUSE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'RELATIONSHIP', 'POPULATION IN HOUSEHOLDS', 'HOUSEHOLDER']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,,True,True,True,False
55,DP02_0139MA,"['ANNOTATION OF MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'PORTUGUESE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'POLISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
56,DP02_0017PEA,"['ANNOTATION OF PERCENT', 'RELATIONSHIP', 'POPULATION IN HOUSEHOLDS']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'HOUSEHOLDS BY TYPE', 'TOTAL HOUSEHOLDS', 'AVERAGE FAMILY SIZE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
57,DP02_0072PM,"['PERCENT MARGIN OF ERROR', 'DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION', 'UNDER 18 YEARS']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION', 'TOTAL CIVILIAN NONINSTITUTIONALIZED POPULATION', 'WITH A DISABILITY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,,True,False,True,False
58,DP02_0072PE,"['PERCENT', 'DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION', 'UNDER 18 YEARS']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['PERCENT', 'DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION', 'TOTAL CIVILIAN NONINSTITUTIONALIZED POPULATION', 'WITH A DISABILITY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,False,True,False
59,DP02_0019PE,"['PERCENT', 'RELATIONSHIP', 'POPULATION IN HOUSEHOLDS', 'SPOUSE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT', 'RELATIONSHIP', 'POPULATION IN HOUSEHOLDS', 'HOUSEHOLDER']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
60,DP02_0006MA,"['ANNOTATION OF MARGIN OF ERROR', 'HOUSEHOLDS BY TYPE', 'TOTAL HOUSEHOLDS', 'FAMILY HOUSEHOLDS (FAMILIES)', 'MALE HOUSEHOLDER, NO WIFE PRESENT, FAMILY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'HOUSEHOLDS BY TYPE', 'TOTAL HOUSEHOLDS', 'MALE HOUSEHOLDER, NO SPOUSE/PARTNER PRESENT']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
61,DP02_0094PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'U.S. CITIZENSHIP STATUS', 'FOREIGN-BORN POPULATION', 'NATURALIZED U.S. CITIZEN']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'U.S. CITIZENSHIP STATUS', 'FOREIGN-BORN POPULATION']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
62,DP02_0041PE,"['PERCENT', 'FERTILITY', 'NUMBER OF WOMEN 15 TO 50 YEARS OLD WHO HAD A BIRTH IN THE PAST 12 MONTHS', 'PER 1,000 WOMEN 20 TO 34 YEARS OLD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['PERCENT', 'FERTILITY', 'NUMBER OF WOMEN 15 TO 50 YEARS OLD WHO HAD A BIRTH IN THE PAST 12 MONTHS', 'PER 1,000 WOMEN 15 TO 19 YEARS OLD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
63,DP02_0126EA,"['ANNOTATION OF ESTIMATE', 'ANCESTRY', 'TOTAL POPULATION', 'DANISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'ANCESTRY', 'TOTAL POPULATION', 'CZECH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
64,DP02_0041PM,"['PERCENT MARGIN OF ERROR', 'FERTILITY', 'NUMBER OF WOMEN 15 TO 50 YEARS OLD WHO HAD A BIRTH IN THE PAST 12 MONTHS', 'PER 1,000 WOMEN 20 TO 34 YEARS OLD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'FERTILITY', 'NUMBER OF WOMEN 15 TO 50 YEARS OLD WHO HAD A BIRTH IN THE PAST 12 MONTHS', 'PER 1,000 WOMEN 15 TO 19 YEARS OLD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,True,True,False
65,DP02_0042PEA,"['ANNOTATION OF PERCENT', 'FERTILITY', 'NUMBER OF WOMEN 15 TO 50 YEARS OLD WHO HAD A BIRTH IN THE PAST 12 MONTHS', 'PER 1,000 WOMEN 35 TO 50 YEARS OLD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'FERTILITY', 'NUMBER OF WOMEN 15 TO 50 YEARS OLD WHO HAD A BIRTH IN THE PAST 12 MONTHS', 'PER 1,000 WOMEN 20 TO 34 YEARS OLD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
66,DP02_0129E,"['ESTIMATE', 'ANCESTRY', 'TOTAL POPULATION', 'FRENCH (EXCEPT BASQUE)']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['ESTIMATE', 'ANCESTRY', 'TOTAL POPULATION', 'ENGLISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
67,DP02_0098PM,"['PERCENT MARGIN OF ERROR', 'YEAR OF ENTRY', 'NATIVE', 'ENTERED 2010 OR LATER']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'YEAR OF ENTRY', 'POPULATION BORN OUTSIDE THE UNITED STATES', 'NATIVE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,False,True,False
68,DP02_0129M,"['MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'FRENCH (EXCEPT BASQUE)']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'ENGLISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,True,True,False
69,DP02_0085MA,"['ANNOTATION OF MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'ABROAD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'DIFFERENT STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
70,DP02_0098PE,"['PERCENT', 'YEAR OF ENTRY', 'NATIVE', 'ENTERED 2010 OR LATER']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT', 'YEAR OF ENTRY', 'POPULATION BORN OUTSIDE THE UNITED STATES', 'NATIVE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,False,True,False
71,DP02_0128E,"['ESTIMATE', 'ANCESTRY', 'TOTAL POPULATION', 'ENGLISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['ESTIMATE', 'ANCESTRY', 'TOTAL POPULATION', 'DUTCH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
72,DP02_0128M,"['MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'ENGLISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'DUTCH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,True,True,False
73,DP02_0029PEA,"['ANNOTATION OF PERCENT', 'MARITAL STATUS', 'MALES 15 YEARS AND OVER', 'DIVORCED']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'MARITAL STATUS', 'MALES 15 YEARS AND OVER', 'WIDOWED']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
74,DP02_0127E,"['ESTIMATE', 'ANCESTRY', 'TOTAL POPULATION', 'DUTCH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['ESTIMATE', 'ANCESTRY', 'TOTAL POPULATION', 'DANISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
75,DP02_0108PE,"['PERCENT', 'WORLD REGION OF BIRTH OF FOREIGN BORN', 'FOREIGN-BORN POPULATION, EXCLUDING POPULATION BORN AT SEA', 'LATIN AMERICA']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT', 'WORLD REGION OF BIRTH OF FOREIGN BORN', 'FOREIGN-BORN POPULATION, EXCLUDING POPULATION BORN AT SEA', 'OCEANIA']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
76,DP02_0030PEA,"['ANNOTATION OF PERCENT', 'MARITAL STATUS', 'FEMALES 15 YEARS AND OVER']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'MARITAL STATUS', 'MALES 15 YEARS AND OVER', 'DIVORCED']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
77,DP02_0108PM,"['PERCENT MARGIN OF ERROR', 'WORLD REGION OF BIRTH OF FOREIGN BORN', 'FOREIGN-BORN POPULATION, EXCLUDING POPULATION BORN AT SEA', 'LATIN AMERICA']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'WORLD REGION OF BIRTH OF FOREIGN BORN', 'FOREIGN-BORN POPULATION, EXCLUDING POPULATION BORN AT SEA', 'OCEANIA']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,,True,True,True,False
78,DP02_0127M,"['MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'DUTCH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'DANISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,True,True,False
79,DP02_0123PEA,"['ANNOTATION OF PERCENT', 'ANCESTRY', 'TOTAL POPULATION', 'AMERICAN']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'ANCESTRY', 'TOTAL POPULATION']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
80,DP02_0084M,"['MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'DIFFERENT STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'SAME STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,True,True,False
81,DP02_0085M,"['MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'ABROAD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'DIFFERENT STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,True,True,False
82,DP02_0132PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'GREEK']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'GERMAN']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
83,DP02_0011EA,"['ANNOTATION OF ESTIMATE', 'HOUSEHOLDS BY TYPE', 'TOTAL HOUSEHOLDS', 'NONFAMILY HOUSEHOLDS', 'HOUSEHOLDER LIVING ALONE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'HOUSEHOLDS BY TYPE', 'TOTAL HOUSEHOLDS', 'FEMALE HOUSEHOLDER, NO SPOUSE/PARTNER PRESENT', 'WITH OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
84,DP02_0085E,"['ESTIMATE', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'ABROAD']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['ESTIMATE', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'DIFFERENT STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
85,DP02_0008PEA,"['ANNOTATION OF PERCENT', 'HOUSEHOLDS BY TYPE', 'TOTAL HOUSEHOLDS', 'FAMILY HOUSEHOLDS (FAMILIES)', 'FEMALE HOUSEHOLDER, NO HUSBAND PRESENT, FAMILY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'HOUSEHOLDS BY TYPE', 'TOTAL HOUSEHOLDS', 'MALE HOUSEHOLDER, NO SPOUSE/PARTNER PRESENT', 'HOUSEHOLDER LIVING ALONE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
86,DP02_0090MA,"['ANNOTATION OF MARGIN OF ERROR', 'PLACE OF BIRTH', 'TOTAL POPULATION', 'NATIVE', 'BORN IN UNITED STATES', 'DIFFERENT STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'PLACE OF BIRTH', 'TOTAL POPULATION', 'NATIVE', 'BORN IN UNITED STATES', 'STATE OF RESIDENCE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
87,DP02_0113MA,"['ANNOTATION OF MARGIN OF ERROR', 'LANGUAGE SPOKEN AT HOME', 'POPULATION 5 YEARS AND OVER', 'LANGUAGE OTHER THAN ENGLISH', 'SPEAK ENGLISH LESS THAN ""VERY WELL""']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'LANGUAGE SPOKEN AT HOME', 'POPULATION 5 YEARS AND OVER', 'LANGUAGE OTHER THAN ENGLISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
88,DP02_0083M,"['MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'SAME STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,True,True,False
89,DP02_0126PE,"['PERCENT', 'ANCESTRY', 'TOTAL POPULATION', 'DANISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT', 'ANCESTRY', 'TOTAL POPULATION', 'CZECH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
90,DP02_0084E,"['ESTIMATE', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'DIFFERENT STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['ESTIMATE', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'SAME STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
91,DP02_0126PM,"['PERCENT MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'DANISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'CZECH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,,True,True,True,False
92,DP02_0068EA,"['ANNOTATION OF ESTIMATE', 'VETERAN STATUS', 'CIVILIAN POPULATION 18 YEARS AND OVER']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'EDUCATIONAL ATTAINMENT', 'POPULATION 25 YEARS AND OVER', ""BACHELOR'S DEGREE OR HIGHER""]",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
93,DP02_0100MA,"['ANNOTATION OF MARGIN OF ERROR', 'YEAR OF ENTRY', 'FOREIGN BORN']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'YEAR OF ENTRY', 'POPULATION BORN OUTSIDE THE UNITED STATES', 'NATIVE', 'ENTERED BEFORE 2010']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
94,DP02_0144PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'SUBSAHARAN AFRICAN']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'ANCESTRY', 'TOTAL POPULATION', 'SLOVAK']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,string,DP02,0.0,True,2019.0,,True,True,True,False
95,DP02_0113PE,"['PERCENT', 'LANGUAGE SPOKEN AT HOME', 'POPULATION 5 YEARS AND OVER', 'LANGUAGE OTHER THAN ENGLISH', 'SPEAK ENGLISH LESS THAN ""VERY WELL""']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2014.0,"['PERCENT', 'LANGUAGE SPOKEN AT HOME', 'POPULATION 5 YEARS AND OVER', 'LANGUAGE OTHER THAN ENGLISH']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,float,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
96,DP02_0082M,"['MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['MARGIN OF ERROR', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'SAME COUNTY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,,True,True,True,False
97,DP02_0083E,"['ESTIMATE', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY', 'SAME STATE']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2014.0,"['ESTIMATE', 'RESIDENCE 1 YEAR AGO', 'POPULATION 1 YEAR AND OVER', 'DIFFERENT HOUSE IN THE U.S.', 'DIFFERENT COUNTY']",SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,int,DP02,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
